yazar_adi,metin_pasaji,kaynak_link,donem
Yunus Emre,Ol dostların sevindüği / Yarın mı bu gündür bana / YUNUS seni din idindi / Din nedür iman idindi / Aşka bugün yarın nolur / İşi nedür önden sona,https://tr.wikisource.org/wiki/Ey_%C3%A2%C5%9F%C4%B1kan_ey_%C3%A2%C5%9F%C4%B1kan,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Ezelden var idi / Yunus Emre,https://tr.wikisource.org/wiki/Ezelden_var_idi,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Ezeliden var idi, canımda bu aşk odu / Eşkere etmez idim, bilirdim ki dost koydu / Ben razıyam bu yolda, günde bin kez yanarsam / Şekerden daha tatlı, şirindir aşkın tadı / Aşk anadan doğmadı, kimseye kul olmadı / Hükmüne kıldı esir, cümle bilişi, yadı / Aşka mecnun olanlar, assı ziyandan farig / Korkmaz ıssı soğuktan, pes ne biliser odu",https://tr.wikisource.org/wiki/Ezelden_var_idi,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Geldi geçti ömrüm benim / Yunus Emre,https://tr.wikisource.org/wiki/Geldi_ge%C3%A7ti_%C3%B6mr%C3%BCm_benim,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Geldi geçti ömrüm benim, şol yel esip geçmiş gibi / Hele bana şöyle geldi, şol göz yumup açmış gibi / İşbu söze hak tanıktır, Bu can gövdeye konuktur / Bir gün ola çıka gide, kafesten kuş uçmuş gibi / Bir hastaya vardın ise, bir içim su verdin ise / Yarın anda karşı gele, Hak şarabın içmiş gibi / Bir miskini gördün ise, bir eskice verdin ise, / Yarın anda karşı gele, Hak libasın biçmiş gibi / Yunus Emre bu dünyada iki kişi kalır derler / Meğer HIZIR, İLYAS ola, Ab-ı hayat içmiş gibi",https://tr.wikisource.org/wiki/Geldi_ge%C3%A7ti_%C3%B6mr%C3%BCm_benim,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Gönül Calab'ın tahtı / Yunus Emre,https://tr.wikisource.org/wiki/G%C3%B6n%C3%BCl_Calab%27%C4%B1n_taht%C4%B1,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Miskinlikte buldular, kimde erlik var ise / Merdivenden ittiler, yüksekten bakar ise / Gönül yüksekte gezer, dem-be-dem yoldan azar / Dış yüzüne o sızar içinde ne var ise / Ak sakallı pir hoca, bilemez hali nice / Emek vermesin hacca, bir gönül yıkar ise / Sağır işitmez sözü, gece sanar gündüzü / Kördür münkirin gözü, alem münevver ise / Gönül Calab'ın tahtı, Calap gönüle baktı / İki cihan bedbahtı, kim gönül yıkar ise / Sen sana ne sanırsan ayruga da onu san / Dört kitabın manası budur eğer var ise / Bildik gelenler geçmiş, konanlar geri göçmüş / Aşk şarabından içmiş, kim mana duyar ise / Yunus yoldan azuban, yüksek yerde durmasın / Sinle sırat görmeye, sevdiği didar ise",https://tr.wikisource.org/wiki/G%C3%B6n%C3%BCl_Calab%27%C4%B1n_taht%C4%B1,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Gönüller yapmaya geldim / Yunus Emre,https://tr.wikisource.org/wiki/G%C3%B6n%C3%BCller_yapmaya_geldim,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Benim bunda kararım yok, bunda gitmeye geldim / Bezirganım mataım çok, alana satmağa geldim. / Ben gelmedim dâvi için benim işim sevi için / Aşkın yeri gönüllerdir, gönüller yapmaya geldim / Dost eşruğu deliliğim, aşıklar bilir neliğim / Devşuruben ikiliğim, birliğe bitmeye geldim / Yunus Emre aşık olmuş, ma'şuka derdinden olmuş / Gerçek erin kapısında ömrüm harcamaya geldim",https://tr.wikisource.org/wiki/G%C3%B6n%C3%BCller_yapmaya_geldim,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Haber eylen âşıklara / Yunus Emre,https://tr.wikisource.org/wiki/Haber_eylen_%C3%A2%C5%9F%C4%B1klara,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Haber eylen âşıklara, / Aşka gönül veren benem / Aşk bahrisi oluban / Denizlere dalan benem / Gördüm göğün meleklerin, / Her biri bir işteymis / Hak Calabın zikrin eden / İncil benem Kuran benem / Gördüm diyen değil, gören / Bildim diyen değil, bilen / Bilen O'dur, gösteren O, / Aşka esir olan benem / Deli oldum adım Yunus / Aşk oldu bana kılavuz / Hazrete değin yalınız / Yüz sürüyü varan benem",https://tr.wikisource.org/wiki/Haber_eylen_%C3%A2%C5%9F%C4%B1klara,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Hak Calabım Hak Calabım / Yunus Emre,https://tr.wikisource.org/wiki/Hak_Calab%C4%B1m_Hak_Calab%C4%B1m,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Hak Calabım Hak Calabım sencileyin yok Calabım / Günahlarımız yarlığa ey rahmeti çok Calabım / Ben eydürem kim ey gani nedir bu derdin dermanı / Zinhar esirgeme beni aşk oduna yak Calabım / Kullar senin sen kulların günahları çok bunların / Uçmağına koy bunları binsinler Burak Calabım / Ne sultan ne baylardasın ne köşk ü saraylardasın / Girdin miskinler gönlüne edindin durak Calabım / Ne ilmim var ne taatım ne gücüm var ne takatım / Meğer senin inayetin kıla yüzüm ak Calabım / Yarlığağıl sen Yunusu günahlı kulların ile / Eğer yarlıgamaz isen key katı firak Calabım,https://tr.wikisource.org/wiki/Hak_Calab%C4%B1m_Hak_Calab%C4%B1m,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Hak Bir Gönül Verdi Bana / Yunus Emre,https://tr.wikisource.org/wiki/Hak_bir_g%C3%B6n%C3%BCl_verdi,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Hak bir gönül verdi bana, ha demeden hayran olur, / Bir dem gelir şâdân olur, bir dem gelir giryan olur, / Bir dem sanırsın kış gibi, şol zemheri olmuş gibi, / Bir dem beşâretten doğar, hoş bağ ile bostan olur, / Bir dem gelir söyleyemez, bir sözü şerh eyleyemez, / Bir dem dilinden dürr döker, dertlilere derman olur, / Bir dem çıkar arş üzere, bir dem iner taht-es serâ, / Bir dem sanırsın katredir, bir dem taşar ummân olur, / Bir dem cehâlette kalır, hiç nesneyi bilmez olur, / Bir dem dalar hikmetlere, Câlînus û Lokmân olur, / Bir dem dev olur ya peri, viraneler olur yeri, / Bir dem uçar Belkıs ile, sultân-ı ins û can olur, / Bir dem varır mescitlere, yüz sürer anda yerlere, / Bir dem varır deyre girer, incil okur ruhban olur, / Bir dem gelir İsa gibi, ölmüşleri diri kılar, / Bir dem girer kibr evine, Fir’avn ile / (Firavunla) / Haman olur, / Bir dem döner Cebrail’e, rahmet saçar her mahfile, / Bir dem gelir gümrah olur, miskin Yunus hayran olur.",https://tr.wikisource.org/wiki/Hak_bir_g%C3%B6n%C3%BCl_verdi,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Ey dünü gün HAK isteyen, bilmezmisin HAK kandadır / Her kandasam anda hazır, kanda bakarsam andadır / İstemegil HAKKI ırak, Gönüldedir HAKKA durak / Sen senliğin elden bırak, tenden içeri candadır / Gir gönüle bul andadır, benliğinin defterin dur / Ol has gevher bil andadır sanam kim ol ummandadır / Ol ummanda yüzbin gevher bir zerreden oldu kemter / Ol cana zeval mi erer, canı ab-ı hayvandadır / Eyleğil suretin viran, can sırrıdır ona eren / Batın gözüdür dost gören zahir gözü yabandadır / Kim ki gaflet icre geçer, canı zeval suyun içer / Derviş gönlü arşta uçar, çünki mekanı ondadır",https://tr.wikisource.org/wiki/Hak_isteyen,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Hakikatin mânâsı / Yunus Emre,https://tr.wikisource.org/wiki/Hakikatin_m%C3%A2n%C3%A2s%C4%B1,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Hakikatin manisin şerh ile bilmediler / Erenler bu dirliği, riya dirilmediler / Hakikat bir denizdir, şeriattır gemisi / Çoklar gemiden çıkıp, denize dalmadılar / Bunlar gelip kapıya, şeriatta durdular / İçeri giribeni ne vardır bilmediler / Dört kitabı şerh eden, Âsidir Hakikatte / Zira tefsir okuyup, Manisin bilmediler / Yunus adın sâdıktır, bu yola geldin ise / Adın değşirmeyenler, bu yola gelmediler",https://tr.wikisource.org/wiki/Hakikatin_m%C3%A2n%C3%A2s%C4%B1,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Hakkı buldum cân içinde / Yunus Emre,https://tr.wikisource.org/wiki/Hakk%C4%B1_buldum_c%C3%A2n_i%C3%A7inde,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Baştan ayağa değin, / Haktır ki seni tutmuş / Haktan ayrı ne vardır, / Kalma guman içinde / Bir isen birliğe gel, / İkiyi bırak elden / Bütün mânâ bulasın, / Sıdk u iman içinde / Girdim gönül şehrine, / Daldım onun bahrine / AŞK ile gider iken, / İz buldum can içinde / Bu izimi izledim, / Sağım solum gözledim / Çok acaibler gördüm, / Yoktur cihan içinde / Yunus senin sözlerin, / Manadır bilenlere / Söylenecek sözlerin / Devr-i zaman içinde",https://tr.wikisource.org/wiki/Hakk%C4%B1_buldum_c%C3%A2n_i%C3%A7inde,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Her kancaru döner isem / Yunus Emre,https://tr.wikisource.org/wiki/Her_kancaru_d%C3%B6ner_isem,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Her kancaru döner isem aşk iledir işim benim / Öldür gönlümde teşvişim hem aşktır yoldaşım benim / Aşıklara göynür özüm onuncun faşolur razım / Göreceğiz aşıkları kaynar içim dışım benim / Bu aşk bize rahmanidir hem canımızın canıdır / Onun icin şeytan ile her dem bu savaşım benim / Benim canım bir kuştur kim gövdem onun kafesidir / Dosttan haber geliceğiz birgün uçar kuşum benim / Geldim dünyayı seyrettim ya bugün ya yarın gittim / Ben bunda eğlenemezem bunda bitmez işim benim / Yunus eydur ben aşıkam hem aşıkam hem sadıkam / Bu ayruk aşıklar gibi yoktur arayışım benim,https://tr.wikisource.org/wiki/Her_kancaru_d%C3%B6ner_isem,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Her kaçan anarsam seni / Yunus Emre,https://tr.wikisource.org/wiki/Her_ka%C3%A7an_anarsam_seni,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Her kaçan anarsam seni kararım kalmaz Allah'ım / Senden gayrı gözüm yaşın kimseler silmez Allah'ım / Sensin ismi baki olan sensin dillerde okunan / Senin aşkına dokunan kendini bilmez Allah'ım / Sen yarattın cism u canı sen yarattın bu cihanı / Mülk senindir kerem kanı kimsenin olmaz Allah'ım / Okunur dilde destanın açılır bag u bostanın / Sen baktığın gülistansın gülleri solmaz Allah'ım / Aşk bahrına dalmayan canını feda kılmayan / Senin cemalin görmeyen meydana gelmez Allah'ım / Zor olur aşıkın işi durmaz akar gözün yaş / Senden ayrı düşen kişi didarın görmez Alah'ım / Aşık Yunus seni ister lütf eyle cemalin göster / Cemalin gören aşıklar ebedi ölmez Allah'ım,https://tr.wikisource.org/wiki/Her_ka%C3%A7an_anarsam_seni,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Hiç bir kişi bilmez bizi / Yunus Emre,https://tr.wikisource.org/wiki/Hi%C3%A7_bir_ki%C5%9Fi_bilmez_bizi,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Hiç bir kişi bilmez bizi, biz ne işin içindeyiz / Ne hırsımız baydır bizim, ne nefsimiz içindeyiz / Bir kimsenin devletine, ta'nediben biz gülmeyiz / Ne munkiriz alimlere, ne tersanın Hacındayız / Yunus eydur hey sultanım, özge şahım vardır benim / Ko dünya altın gümüşün, ne bakır-u tacındayız",https://tr.wikisource.org/wiki/Hi%C3%A7_bir_ki%C5%9Fi_bilmez_bizi,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Işk Da'vîsin Kılan Kişi Hiç Anmaya Hırs u Hevâ / Yunus Emre,https://tr.wikisource.org/wiki/I%C5%9Fk_Da%27v%C3%AEsin_K%C4%B1lan_Ki%C5%9Fi_Hi%C3%A7_Anmaya_H%C4%B1rs_u_Hev%C3%A2,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,'Işk da'vîsin kılan kişi hîç anmaya hırs u hevâ / 'Işk evine girenlere ayruk ne meyl ü ne vefâ / Girçek 'âşık olan kişi anmaya dünyâ-âhiret / 'Âşık degüldür ol kişi yüriye 'izzeti kova / Her kim 'izzetden geçmedi 'âşıklık bühtândur ana / Hergiz girdügi yok durur 'ışkıla 'izzet bir eve / Diliyile 'ışk diyenler bilmediler 'ışk neydügin / Benüm cevâbum sen eyit 'ışka 'izzet midür bahâ / İzzet ü erkân kamusı bunlardur dünyâ sevgüsi / 'Işkdan haber eyitmesün kim dünyâ 'izzetin seve / Dünyâ vü 'izzet 'ışkıla bunlar sâz-kâr olmadı / Vallah nükte benüm degül 'ışk hâzırdur görmez revâ / Her kimde kim 'ışk varısa ayruk ne sıgar ol yire / Dost döşegine geçemez at u katır yâhûd deve / Bu cümle 'âşık olanlar 'ışkıla geldiler bile / Müşâhadeye gark olan düşmeyiserdür ol eve / Yûnus'ı 'âşık diyüben zinhâr özenüp gelmenüz / Çok bezirgân ziyân ider varıcagız ırak çava,https://tr.wikisource.org/wiki/I%C5%9Fk_Da%27v%C3%AEsin_K%C4%B1lan_Ki%C5%9Fi_Hi%C3%A7_Anmaya_H%C4%B1rs_u_Hev%C3%A2,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Kaynak: / Tatcı, Mustafa. / Yûnus Emre Dîvânı / . T.C. Kültür ve Turizm Bakanlığı, Kütüphaneler ve Yayımlar Genel Müdürlüğü. s. 4 (2 no.lu Şiir). / ISBN / 9789751733429 / Telif durumu:",https://tr.wikisource.org/wiki/I%C5%9Fk_Da%27v%C3%AEsin_K%C4%B1lan_Ki%C5%9Fi_Hi%C3%A7_Anmaya_H%C4%B1rs_u_Hev%C3%A2,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,İlim ilim bilmektir / Yunus Emre,https://tr.wikisource.org/wiki/%C4%B0lim_%C4%B0lim_Bilmektir,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,— 9 — / İlim ilim bilmekdir ilim kendin bilmekdir / Sen kendini bilmezsin ya nice okumakdır,https://tr.wikisource.org/wiki/%C4%B0lim_%C4%B0lim_Bilmektir,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,İlim ilim bilmekdir ilim kendin bilmekdir / Sen kendini bilmezsin ya nice okumakdır,https://tr.wikisource.org/wiki/%C4%B0lim_%C4%B0lim_Bilmektir,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Okumakdan ma’nâ ne kişi Hak’kı bilmekdir / Çün okudun bilmezsin ha bir kuru emektir / Okudum bildim deme çok tâat kıldım deme / Eri Hak bilmez isen abes yere yelmektir / Dört kitabın ma’nâsı bellidir bir elifte / Sen elifi bilmezsin bu nice okumakdır / Yigirmi dokuz hece okusan ucdan uca / Sen elif dersin hoca ma’nâsı ne demektir / Yunus Emre / der Hoca gerekse bin var Hacca / Hepisinden iyice bir gönüle girmektir.,https://tr.wikisource.org/wiki/%C4%B0lim_%C4%B0lim_Bilmektir,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,İşitin Ey Yarenler / Yunus Emre,https://tr.wikisource.org/wiki/%C4%B0%C5%9Fitin_Ey_Yarenler,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,İşitin ey yarenler / Aşk bir güneşe benzer / Aşkı olmayan gönül / Misâl-i taşa benzer / Taş gönülde ne biter / Dilinde agu tüter / Nice yumuşak söylese / Sözü savaşa benzer / Geç Yunus endişeden / Gerekse bu bişeden / Ere aşk gerek evvel / Ondan dervişe benzer,https://tr.wikisource.org/wiki/%C4%B0%C5%9Fitin_Ey_Yarenler,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Kime gönül verir isem / Yunus Emre,https://tr.wikisource.org/wiki/Kime_g%C3%B6n%C3%BCl_verir_isem,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Kime gönül verir isem, benim ile yar olmadı / Halim bilip derdim sorup bana vefadar olmadı / Haktan meğer takdir idi, Aşık oldu gönlüm sana / Hiç kimseler bencileyin, aşka giriftar olmadı / İbrahim'e Nemrud odunu, aşktır gülistan eden / Aşktan nazar ericeğiz, gülzar oldu nar olmadı / Aşkta kahırlar çok olur, Aşıklara gayret gerek / Yunus aşık oldun ise, aşıklarda ar olmadı",https://tr.wikisource.org/wiki/Kime_g%C3%B6n%C3%BCl_verir_isem,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Ko ben şeyhin eşiğinde yanayım / Yunus Emre,https://tr.wikisource.org/wiki/Ko_ben_%C5%9Feyhin_e%C5%9Fi%C4%9Finde_yanay%C4%B1m,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Ko ben şeyhin eşiğinde yanayım / Dönmezem şeyhimden ya ne döneyim / Kıyamet gününde mahrum kalmayım / Dönmezem şeyhimden ya ne döneyim / Münkirler ki yolumu da basarsa / İşte gerdan işte urgan asarsa / Eğerleyim başımı da keserse / Dönmezm şeyhimden ya ne döneyim / Benim şeyhim gayet ulu kişidir / Üçler kırklar yedilerin eşidir / On iki İmam'ın sır yoldaşıdır / Dönmezem şeyhimden ya ne döneyim / Derviş Yunus bu cihana gelicek / Arayıp derdine derman bulicek / Koyun şeyhe hizmet eden ölicek / Dönmezem şeyhimden ya ne döneyim,https://tr.wikisource.org/wiki/Ko_ben_%C5%9Feyhin_e%C5%9Fi%C4%9Finde_yanay%C4%B1m,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Koğıl ölüm endişesin / Yunus Emre,https://tr.wikisource.org/wiki/Ko%C4%9F%C4%B1l_%C3%B6l%C3%BCm_endi%C5%9Fesin,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Koğıl ölüm endişesin, Âşıklar ölmez bâkidir / Ölüm âşıkın nesidir cun nur-u ilahidir / Ölümden ne korkarsın çünkü hakka yararsın / Bil ki ebedi varsın, Ölmek fasid işidir / Kal u bela denmeden, Kadimde bile idik / Biz bir uçar kuş idik, vücut can budağıdır / Yunus beşaret sana, gel derler dosttan yana / Ol kimseye ol ana KULLUN YERCİ aslıdır",https://tr.wikisource.org/wiki/Ko%C4%9F%C4%B1l_%C3%B6l%C3%BCm_endi%C5%9Fesin,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Kıyamet gününde mahşer yerine / Yunus Emre,https://tr.wikisource.org/wiki/K%C4%B1yamet_g%C3%BCn%C3%BCnde_mah%C5%9Fer_yerine,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Kıyamet gününde mahşer yerine / Yeşil berat ile gelir Fâtıma / Sağında Hatice solunda Havva / Yeşil berat ile gelir Fâtıma / Nurdan beratını almış eline / Seğirdiben gelir mahşer yerine / Müminler müjdeler birbirine / Yeşil berat ile gelir Fâtıma / Mahşer yerinde feryad ediyor / Ümmetlerin diye niyaz ediyor / Alıp cehennemden azad ediyor / Yeşil berat ile gelir Fâtıma / Yedikleri arpa darı danesi / Habibullah imiş onun babası / Oldur Hasan Hüseyin'in anası / Yeşil berat ile gelir Fâtıma / Yedi kat göklerden iner melekler / Arş altında kabul olur dilekler / Hûriler gılmanlar yolunu bekler / Yeşil berat ile gelir Fâtıma / Derviş Yunus'ta kıyamet olacak / Kişi ettiğini onda bulıcak / Zaif ümmetini şef'i olıcak / Yeşil berat ile gelir Fâtıma,https://tr.wikisource.org/wiki/K%C4%B1yamet_g%C3%BCn%C3%BCnde_mah%C5%9Fer_yerine,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Lâ şerike okursun / Yunus Emre,https://tr.wikisource.org/wiki/L%C3%A2_%C5%9Ferike_okursun,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Lâ şerike okursun, / Sonra şerik katarsın / Bire iki demegil, / Fitne kimden tutarsın / Cun KURAN gökten indi, / Onu Allah buyurdu / Ondan haber ver bana, / Ha kitaptan ötersin / İlim okumaktan gerek / Kendözünü bilmektir / Kendözünü bilmezsen / Bir hayvandan betersin / Kılarsın riya namaz, / Günahın çok hayrın az / Dinle neye varır söz, / Cehennemde bitersin / Halka fetva verirsin, / Ne için sen tutmazsın / İhlas ile gelirsen / Bizden nesne utarsın / Sen fakihsin ben fakir, / Sana hiç tan'umuz yok / İlmin var amelin yok, / Günahlara batarsın",https://tr.wikisource.org/wiki/L%C3%A2_%C5%9Ferike_okursun,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Ne zaman anarsam seni / Yunus Emre,https://tr.wikisource.org/wiki/Ne_zaman_anarsam_seni,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Ne zaman anarsam seni kararım kalmaz Allahım / Senden gayrı gözüm yaşın kimseler silmez Allahım / Sensin ismi baki olan sensin dillerde okunan / Senin aşkına dokunan kendini bilmez Allahım / Sen yarattın cism u cani sen yarattın bu cihanı / Mülk senindir kerem kkaıl kimsenin olmaz Allahım / Okunur dilde destanın açılır bag u bostanın / Sen baktığım gülistansın güllerin solmaz Allahım / Aşk bahrina dalmayan canını feda kılmayan / Senin cemalin görmeyen meydana gelmez Allahım / Zor olur aşıkın işi durmaz akar gözün yaş / Senden ayrı düşen kişi didarın görmez Allahım / Aşık Yunus seni ister lütf eyle cemalin göster / Cemalin gören aşıklar ebedi ölmez Allahım,https://tr.wikisource.org/wiki/Ne_zaman_anarsam_seni,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Kacan: / Ne vakit ki / Kerem: / Cömertlik / Cism u can: / Beden ve ruh / Kan: / Maden ocağı / Didar: / Allahın cemali, yüz",https://tr.wikisource.org/wiki/Ne_zaman_anarsam_seni,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Nice besleyesin / Yunus Emre,https://tr.wikisource.org/wiki/Nice_besleyesin,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,— 6 — / Nice bir besleyesin bu kaddile kameti / Düştün dünyâ zevkine unuttun kıyâmeti / Derviş kazan ye yedir bir gönül ele getir / Yüz Kâbeden yeğrekdir bir gönül ziyâreti / Uslu değil delidir halka salûsluk satan / Nefsin müslüman etsin var ise kerâmeti / Yüz bin peygamber gele hiç şefâat olmaya / Vay eğer olmaz ise Allah’ın inâyeti / Nefsin müslüman eden Hak yolun doğru varır / Yarın ana oliser Muhammed şefâati / Yunus / imdi sen dahi gerçeklerden oligör / Gerçek erenler imiş cümlenin ziyâreti,https://tr.wikisource.org/wiki/Nice_besleyesin,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Nice bir besleyesin bu kaddile kameti / Düştün dünyâ zevkine unuttun kıyâmeti / Derviş kazan ye yedir bir gönül ele getir / Yüz Kâbeden yeğrekdir bir gönül ziyâreti / Uslu değil delidir halka salûsluk satan / Nefsin müslüman etsin var ise kerâmeti / Yüz bin peygamber gele hiç şefâat olmaya / Vay eğer olmaz ise Allah’ın inâyeti / Nefsin müslüman eden Hak yolun doğru varır / Yarın ana oliser Muhammed şefâati / Yunus / imdi sen dahi gerçeklerden oligör / Gerçek erenler imiş cümlenin ziyâreti,https://tr.wikisource.org/wiki/Nice_besleyesin,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Niteliğim soran / Yunus Emre,https://tr.wikisource.org/wiki/Niteli%C4%9Fim_soran,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Niteliğim soran işit hikayet / Su vu toprak od u yel oldu suret / Dört muhalif nesneden dört duvarın / Sazıkar eyledi verdi keramet / Yel ile toprağı kıldı muallak / Su içinde odu tuttu selamet / Rızkı ömrü tamam eyledi henüz / Şeş cihet olmadan tuttugu kisvet / Baki tertiplerimi şerh edeyim / İnayet mevcudu sem'u basaret / Aklımın haberi bugünkü değil / Onu er derisen evvelki ayet / Yunus ile bu ne denli nasibim / Gönül dost durağı, dilim şehadet",https://tr.wikisource.org/wiki/Niteli%C4%9Fim_soran,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Ol Calab'ımın aşkı / Yunus Emre,https://tr.wikisource.org/wiki/Ol_calab%C4%B1m%C4%B1n_a%C5%9Fk%C4%B1,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Ol Calab'ımın aşkı bağrımı baş eyledi / Aldı benim gönlümü, sırrımı faş eyledi / Hergiz gitmez gönülden hiç eksik olmaz dilden / Calab kendi nurunu gözüme tuş eyledi / Can gözü onu gördü, dil ondan haber verdi / Can içinde oturdu, gönlümü arş eyledi / Bir kadeh sundu cana, can içti kana kana / Dolu geldi peymane, canı sarhoş eyledi / Esruk oldu canımız, dur döker lisanımız / Ol calabımın aşkı, beni sarhoş eyledi / Yunus imdi avunur, dostu gördü sevinir / Erenler mahfilinde aşka cünbüş eyledi",https://tr.wikisource.org/wiki/Ol_calab%C4%B1m%C4%B1n_a%C5%9Fk%C4%B1,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,kardeş projeler / : / Vikiveri ögesi / .,https://tr.wikisource.org/wiki/Selam_olsun,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Azrail alır canımız, / Kurur damarda kanımız / Yuyıcağız kefenimiz, / Saranlara selam olsun / Gider olduk dostumuza, / Eremedik kastımıza / Namaz için üstümüze, / Duranlara selam olsun / Sözdür söylenir araya, / Kimse değmez bu yaraya / İltup bizi makbereye, / Koyanlara selam olsun / ÂŞIK oldur HAKKI seve, / HAK derdine kıla deva / Bizim için hayır dua / Edenlere selam olsun / Âşık Yunus söyler sözü, / Kan yaş ile doldu gözü / Bilmeyenler bilsin bizi, / Bilenlere selam olsun",https://tr.wikisource.org/wiki/Selam_olsun,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Bu sema'a girmeyen sonra peşiman olur / Erişir bizim ile ser-be-ser düşman olur / Dosttur bizi okuyan, üstümüzde şakıyan / Şimd'üçbuçuk okuyan derin Danışman olur / Hey biçare Danışman, Et dervişi dervişhan / Dervişlere erişen, işine pişman olur / YUNUS eydur MEVLÂNA, epsem otur yerinde / Bu sohbete doymayan sonra sevişken olur",https://tr.wikisource.org/wiki/Sema,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,"Sensin kerim sensin rahim, / Allah sana sundum elim / Senden artuk yoktur emim, / Allah sana sundum elim / Ecel geldi vade erdi, / Bu ömrüm kadehi doldu / Kimdir ki içmeden kaldı, / Allah sana sundum elim / Gözlerim göğe süzüldü, / Canım göğüsten üzüldü / Dilim tetiği bozuldu, / Allah sana sundum elim / Geldim salacam sarılır, / Dört yana sela verilir / El namazıma derilir, / Allah sana sundum elim / Cun cenazeden şeştiler, / Üstüme toprak saçtılar / Hep koyubeni kaçtılar, / Allah sana sundum elim / Yunus tap uzattın sözü, / Allah'ına tutgil yüzü / Didardan ayırma bizi, / Allah sana sundum elim",https://tr.wikisource.org/wiki/Sensin_kerim,Halk Edebiyatı / Âşık Tarzı
Yunus Emre,Sensüz Yola Girürisem Çârem Yok Adım Atmaga / Yunus Emre,https://tr.wikisource.org/wiki/Sens%C3%BCz_Yola_Gir%C3%BCrisem_%C3%87%C3%A2rem_Yok_Ad%C4%B1m_Atmaga,Halk Edebiyatı / Âşık Tarzı
